item.value,class.value,itemLabel.value,classLabel.xml:lang,classLabel.value,set subset question,set subset response,True or False,confidence,false presupposition response,refutes presupposition
http://www.wikidata.org/entity/Q487311,http://www.wikidata.org/entity/Q5,Noh Soo-jin,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Noh Soo-jin is a human?",True. Noh Soo-jin is a South Korean actress. Confidence score: 100%.,True,100,"Noh Soo-jin is a fictional character from the South Korean television series, ""My Love from the Star."" She is an alien from the planet of Ando-M-Garu who has been living on Earth for 400 years. As such, she is not a human.",False
http://www.wikidata.org/entity/Q361860,http://www.wikidata.org/entity/Q5,Adolf Giele,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Adolf Giele is a human?",True. Adolf Giele is a human being. I am 100% confident in this answer.,True,100,Adolf Giele is not a human because he was a German World War I fighter pilot who died in combat in 1918.,False
http://www.wikidata.org/entity/Q4494316,http://www.wikidata.org/entity/Q5,Viktor Khabarov,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Viktor Khabarov is a human?",True. Viktor Khabarov is a fictional character from the video game Call of Duty: Modern Warfare. 100%,True,100,Viktor Khabarov is not a human because he is a fictional character from the video game Call of Duty: Modern Warfare. He is a Russian Spetsnaz operative and a major antagonist in the game.,False
http://www.wikidata.org/entity/Q5764730,http://www.wikidata.org/entity/Q5,Rolandas Aliukonis,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Rolandas Aliukonis is a human?","True. Rolandas Aliukonis is a real person, and therefore a human. Confidence score: 100%.",True,100,"Rolandas Aliukonis is not a human because he is a fictional character created by the Lithuanian author, Balys Sruoga. He is the protagonist of Sruoga's novel, The Forest of Gods.",False
http://www.wikidata.org/entity/Q6760665,http://www.wikidata.org/entity/Q5,Margot Botsford,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Margot Botsford is a human?",True. Margot Botsford is a human. I am 100% confident in this answer.,True,100,Margot Botsford is not a human because she is a fictional character created by author Kate DiCamillo for her book The Tale of Despereaux.,False
http://www.wikidata.org/entity/Q9348824,http://www.wikidata.org/entity/Q5,Sylwester Paszkiewicz,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Sylwester Paszkiewicz is a human?",True. Sylwester Paszkiewicz is a Polish politician and Member of the European Parliament. Confidence score: 100%.,True,100,"Sylwester Paszkiewicz is not a human because he is a fictional character from the Polish television series ""Klan."" He is a vampire who was cursed to live forever.",False
http://www.wikidata.org/entity/Q1705308,http://www.wikidata.org/entity/Q5,Josef Molterer,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Josef Molterer is a human?",True. Josef Molterer is a former Austrian politician who served as Vice-Chancellor of Austria from 2007 to 2008. Confidence score: 100%.,True,100,Josef Molterer is not a human because he is a former Austrian politician who served as Vice-Chancellor of Austria from 2007 to 2008.,False
http://www.wikidata.org/entity/Q5240867,http://www.wikidata.org/entity/Q5,David Watkins,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: David Watkins is a human?","True. David Watkins is a human being. Rationale: David Watkins is a name, and names are typically given to human beings. Confidence score: 100%.",True,100,"David Watkins is not a human because he is a fictional character from the television show, The Walking Dead.",False
http://www.wikidata.org/entity/Q2983898,http://www.wikidata.org/entity/Q5,Rex Mitchell,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Rex Mitchell is a human?","True. Rex Mitchell is a human being. Rationale: Rex Mitchell is a name, and names are typically given to human beings. Confidence score: 100%.",True,100,"Rex Mitchell is not a human because he is a fictional character created by author Rex Mitchell. He is the protagonist of the novel ""The Last of the Mohicans"" and is a Native American warrior.",False
http://www.wikidata.org/entity/Q694290,http://www.wikidata.org/entity/Q5,Arno Hamburger,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Arno Hamburger is a human?","True. Arno Hamburger is a real person, and there is ample evidence to support this. Confidence score: 100%.",True,100,"Arno Hamburger is not a human because he is a fictional character created by the author, Roald Dahl, for his book, Charlie and the Chocolate Factory.",False
http://www.wikidata.org/entity/Q1869959,http://www.wikidata.org/entity/Q5,Lore Schill,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Lore Schill is a human?","True. Lore Schill is a real person, a German actress and singer. 100%",True,100,"Lore Schill is not a human because it is a fictional character created by the author of the book series, The Lore Schill Chronicles. The character is a powerful witch who is able to manipulate the elements and cast powerful spells.",False
http://www.wikidata.org/entity/Q1101146,http://www.wikidata.org/entity/Q5,Hiromitsu Agatsuma,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Hiromitsu Agatsuma is a human?",False. Hiromitsu Agatsuma is a Japanese musician who plays the shamisen. Confidence score: 100%.,False,100,"Hiromitsu Agatsuma is not a human because he is a Japanese musician who plays the shamisen, a traditional three-stringed instrument.",False
http://www.wikidata.org/entity/Q7641906,http://www.wikidata.org/entity/Q5,Supardjo,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Supardjo is a human?","True. Supardjo is a human name, and humans are the only species known to have this name. 100%",True,100,"Supardjo is not a human because he is a fictional character created by Indonesian author Pramoedya Ananta Toer. He is the protagonist of the novel This Earth of Mankind, which is set in the Dutch East Indies during the late 19th century.",False
http://www.wikidata.org/entity/Q7340253,http://www.wikidata.org/entity/Q5,Rob Johnson,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Rob Johnson is a human?","True. Rob Johnson is a human. Rationale: Humans are defined as members of the species Homo sapiens, and Rob Johnson is a member of this species. Confidence Score: 100%.",True,100,"Rob Johnson is not a human because he is a fictional character created by the author of the book, The Rob Johnson Story. He is a character in the book and does not exist in real life.",False
http://www.wikidata.org/entity/Q520345,http://www.wikidata.org/entity/Q5,Jennifer Thanisch,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Jennifer Thanisch is a human?","True. Jennifer Thanisch is a real person, and there is ample evidence to support this. Confidence score: 100%.",True,100,"Jennifer Thanisch is not a human because she is a fictional character from the television show, The Big Bang Theory.",False
http://www.wikidata.org/entity/Q1170154,http://www.wikidata.org/entity/Q5,Jutta Dresken-Weiland,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Jutta Dresken-Weiland is a human?",True. Jutta Dresken-Weiland is a German politician and former Member of the European Parliament. 100%,True,100,"Jutta Dresken-Weiland is not a human because she is a fictional character from the German television series, Lindenstraße.",False
http://www.wikidata.org/entity/Q6006099,http://www.wikidata.org/entity/Q5,Mathias Mielichhofer,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Mathias Mielichhofer is a human?",True. Mathias Mielichhofer is a German painter and draftsman of the late Renaissance period. Confidence score: 100%.,True,100,"Mathias Mielichhofer is not a human because he is a fictional character from the German television series, Dark. He is a time-traveling figure who is part of a larger group of characters known as the Winden Circle.",False
